time,low,high,open,close,volume
1472342400,3.62,3.78,3.78,3.78,1895.07830809
1472256000,3.62,3.85,3.85,3.78,1150.7222074399988
1472169600,3.77,3.9,3.81,3.81,3336.8931010799993
1472083200,3.75,3.88,3.82,3.81,4985.640641619998
1471996800,3.61,3.96,3.95,3.79,5183.135185100015
1471910400,3.61,5.49,3.99,3.95,5619.78814766
1471824000,3.99,3.99,3.99,3.99,0.62469232
1471737600,4,4,4,4,0.24925224
1471564800,3.7,4,3.7,3.75,201.53287814
1471478400,3.62,3.7,3.62,3.7,1
1471392000,3.62,3.7,3.7,3.62,10.31769068
1512432000,101.01,104.29,104.28,101.01,491720.45436941617
1512345600,95.36,104.5,101.21,104.28,632323.9651600963
1512259200,97,107.49,99.65,101.2,852990.4758497146
1512172800,98.1,104.75,100.17,99.65,851098.7416848834
1512086400,82,100.77,85.86,100.16,1414134.4753606378
1512000000,78,93.5,86.7,85.82,1094410.551223331
1511913600,76.01,103.54,94.49,86.7,1766803.0341841637
1511827200,89.96,94.88,91.36,94.49,591980.714858448
1511740800,86.4,93.89,86.62,91.38,930889.8386202625
1511654400,84.11,89.21,89.14,86.62,736573.452193236
1511568000,77.24,89.88,77.54,89.13,1068045.558340852
1511481600,72.51,77.7,73.31,77.54,538355.1764091988
1511395200,71.07,77.96,72.26,73.3,741416.2943089004
1511308800,70,72.32,70,72.31,329536.4989824905
1511222400,68,73,72.62,70,722069.7499309555
1511136000,71.13,73.25,71.7,72.62,412885.4844958634
1511049600,68.55,73.4,69.36,71.7,543752.3965528039
1510963200,65.62,69.99,67.51,69.35,354120.73257338954
1510876800,65.52,71.46,70.56,67.5,812035.8437655292
1510790400,62.52,72.5,63.3,70.56,897462.7236475624
1510704000,62.2,65.43,62.29,63.3,386615.0902545719
1510617600,60.56,63.57,61.24,62.33,356726.5149403734
1510531200,58.23,62.42,58.82,61.24,375566.1919629259
1510444800,57.08,62.6,62.5,58.81,601021.626329705
1510358400,59.02,63.99,59.31,62.49,474600.48899707606
1510272000,56.13,65.94,64.4,59.32,851443.3475171471
1510185600,61.89,67.24,62.43,64.4,643656.3237389519
1510099200,59.6,64.3,60.61,62.46,835172.1298950114
1510012800,54.6,63.71,54.61,60.61,778985.5812043004
1509926400,53.37,55.85,54.67,54.6,226534.71425652056
1509840000,54.25,55.53,55.12,54.67,157524.55002168866
1509753600,54.62,56.3,56.19,55.09,162855.9487157912
1509667200,53.96,56.36,54.36,56.19,327613.09660845186
1509580800,50.25,54.85,53,54.35,579982.0338998345
1509494400,52.82,55.6,55.41,53,243998.47416132744
1509408000,55.4,56.81,56.21,55.41,178264.45426308588
1509321600,55.85,58.39,56.59,56.44,192553.90732593476
1509235200,54.26,58,54.53,56.59,207082.93757586772
1509148800,54,55.88,55.25,54.52,98216.60711838191
1509062400,54.75,56.15,55.56,55.24,129495.18494544725
1508976000,54.75,57.16,56.36,55.56,160197.8157728723
1508889600,53.55,56.96,55.61,56.36,281849.0738573708
1508803200,52.5,59.19,54.75,55.61,545093.7190162817
1508716800,52.45,56.75,56.75,54.76,450602.40895024186
1508630400,56.12,58.89,58.15,56.75,204663.25917059585
1508544000,56.2,60.38,60.13,58.14,325799.17289837485
1508457600,58.52,62.2,59.84,60.12,351859.2262518186
1508371200,58.34,61.42,60.68,59.84,387550.662242816
1508284800,52.9,61.85,59.2,60.67,843123.5282501179
1508198400,58.51,64.99,64.72,59.19,433722.0056392133
1508112000,62.33,66.4,65.52,64.72,378106.10350401007
1508025600,62.06,69.59,63.89,65.51,804057.7909307575
1507939200,58.3,66.85,58.9,63.94,737614.4878731613
1507852800,55.25,60.96,59.55,58.9,857705.2054118144
1507766400,50.66,59.58,50.81,59.58,937145.7950741497
1507680000,50.22,51,50.41,50.81,101221.50481296841
1507593600,49.51,51.48,50.04,50.4,204383.73777133238
1507507200,48.15,53.41,53.27,50.04,465131.8873488128
1507420800,52.4,54.79,52.58,53.27,211386.3964758947
1507334400,51.6,52.95,52.12,52.57,120581.74176357861
1507248000,51.4,52.73,51.67,52.12,150475.3406416822
1507161600,50.25,51.94,51.16,51.67,171848.0711919562
1507075200,50.5,53,52.15,51.16,215611.536802664
1506988800,51.35,53.59,53.37,52.15,237681.59486817112
1506902400,52.58,55.08,54.7,53.37,247846.51566735317
1506816000,53.5,55.33,55.26,54.69,209267.703786322
1506729600,52.54,55.92,52.62,55.26,261667.77012087978
1506643200,50.35,54.87,54.87,52.62,562638.9347693278
1506556800,54.07,57.11,56.89,54.87,466215.2671776621
1506470400,52.32,57.45,52.34,56.88,604343.0803117385
