time,low,high,open,close,volume
1462500000,449.9,450.5,450.06,450.5,156.93761525000036
1462496400,449.58,450.18,449.98,450.06,169.73142628000073
1462492800,449.76,450.46,449.99,449.99,181.43513919000054
1462489200,449.87,450.48,450.27,449.98,218.4778898500011
1462485600,449.76,450.46,450.02,450.21,180.24549748000024
1462482000,449.31,451.24,449.9,450.16,326.3857156899989
1462478400,449.3,450.5,450.28,449.9,270.1441543900006
1462474800,449.64,450.52,450.15,450.29,272.9678756700027
1462471200,449.2,450.65,449.33,450.15,323.5887461900003
1462467600,448.82,449.77,449.5,449.36,278.373005669998
1462464000,448.24,449.91,448.55,449.51,284.2982826500006
1462460400,447.47,449.39,449.23,448.45,293.94752512999804
1462456800,448.68,449.55,449.31,449.38,215.08468862000208
1462453200,447.91,449.34,448.32,449.34,206.5549709600007
1462449600,447.31,448.61,447.37,448.48,175.79851835000113
1462446000,447,447.45,447,447.45,179.47555467999993
1462442400,447,448.86,448.49,447.01,234.58766807999942
1462438800,447.95,448.76,448.45,448.56,147.0671984800001
1462435200,448.36,448.6,448.6,448.45,131.67344545000012
1462431600,448.31,448.6,448.38,448.6,138.6858836099999
1462428000,448.38,450.66,450.66,448.39,272.24107989999965
1462424400,450.65,451.17,450.84,450.65,147.3794373400002
1462420800,450.76,451.18,451.01,450.93,160.9509679000006
1462417200,450.73,451.56,451.22,451.01,173.70408990000004
1462413600,450.56,451.23,450.9,451.21,281.3050147899997
1462410000,449.3,450.93,449.3,450.91,176.66217563000126
1462406400,448.02,449.3,448.59,449.3,245.77752511000122
1462402800,447.39,449.28,448.67,448.68,317.6453565899948
1462399200,448.21,449.28,448.21,448.6,258.8415723499972
1462395600,447.29,448.55,447.33,448.21,197.9469578799967
1462392000,447,448.06,447.82,447.47,264.6744702799996
1462388400,447.59,448.59,448.05,447.74,283.01705731999596
1462384800,447.79,448.67,448.08,448.05,192.1832889599987
1462381200,447.73,449,448.4,448.08,337.8409256399949
1462377600,448.13,449.01,448.71,448.36,289.8475380399982
1462374000,448.11,449.1,449.1,448.71,188.62087940999893
1462370400,448.04,449.67,448.37,449.11,211.43644227999823
1462366800,447.01,448.74,447.02,448.32,188.66250807999984
1462363200,446.76,447.52,447.28,447.02,200.57255350999984
1462359600,447,448.17,448.15,447.33,235.36486174999976
1462356000,448,449.46,448.55,448.01,175.22787466
1462352400,448.55,451.34,451,448.55,97.2490817600002
1462348800,450.79,452.15,452.11,451.14,72.17446111
1462345200,451.63,452.21,452.07,452.2,95.50807847999978
1462341600,451.21,452.17,452.1,452.06,98.64195870999973
1462338000,450.9,452.15,451,452.15,90.86286866999983
1462334400,450.06,451.39,450.42,451,180.72103276999994
1462330800,450.32,452.39,452.39,450.59,264.82939166999796
1462327200,452.02,452.48,452.23,452.46,199.6966692999973
1462323600,452.02,452.6,452.58,452.2,215.3099726299987
1462320000,452.1,453.23,452.21,452.58,226.66421290999864
1462316400,451.13,453,452.9,452.21,290.1716419599963
1462312800,451.39,453.29,452.1,452.85,292.42362466999566
1462309200,451.07,452.18,451.78,452.11,287.2267558099948
1462305600,451.13,452.2,451.77,451.8,239.17282761999604
1462302000,451.11,452.27,451.18,451.8,271.3691568899963
1462298400,448.36,451.31,448.43,451.18,238.15961369999442
