time,low,high,open,close,volume
1514478300,715.75,718,715.76,718,955.2668396899999
1514478000,710.72,716,710.72,715.76,984.93440842
1514477700,708.09,710.92,708.09,710.73,484.0069073700001
1514477400,707.56,710.01,710,708.08,815.5812111800001
1514477100,710,712.86,712.86,710,721.0970689199999
1514476800,712.85,715.01,715.01,712.85,993.8790300899999
1514476500,714.75,716.58,714.75,715,701.14386756
1514476200,714.26,716.63,715.59,716.63,872.8004362199999
1514475900,715.39,716,715.4,715.59,517.9886283600001
1514475600,712.85,715.9,712.85,715.4,473.1347505999999
1514475300,712.5,716,714.81,712.86,733.90654123
1514475000,714.2,717.6,716.36,714.87,303.0873566
1514474700,711.97,717.79,717.69,716.71,602.6024281699998
1514474400,712.14,717.7,716.69,717.7,442.24172355999997
1514474100,715.44,717.95,716.91,716.99,262.94404858
1514473800,713.53,718.01,717.93,716.81,608.7337442200001
1514473500,715.51,717.94,715.54,717.94,502.64549438000006
1514473200,710.01,716.24,710.01,715.51,608.1808329200001
1514472900,710,711,710.99,710,263.7673189700001
1514472600,705,711,705.01,711,898.10420864
1514472300,701.5,705.01,704.71,705.01,325.19400393999996
1514472000,703.8,705.99,703.81,704.7,166.6725078
1514471700,703.8,706.97,705.47,703.8,281.31449984000005
1514471400,698.67,706.99,706.97,705.47,1185.1852963099993
1514471100,703,707.69,704.66,706.52,264.57204226000016
1514470800,701.93,705,703.75,704.69,192.58270795
1514470500,695.98,704.39,696.97,704.39,372.27374061
1514470200,694.63,697.99,697.98,696.97,622.9997294599999
1514469900,697.98,702.94,702.71,697.98,757.5870515999995
1514469600,701.18,705.9,705.89,702.71,2356.3384906099996
1514469300,705.01,706.39,705.92,705.9,355.6807244899999
1514469000,705.01,707.22,707.22,705.91,455.42588937000005
1514468700,705.14,709.17,709.16,707.21,424.58770976
